Date,Exercise,Muscle,Sets,Reps,Weight,Duration,Note
5/12/2022,Dumbbell Incline Bench Press,Chest,3,35,10,,
5/12/2022,Dumbbell Incline Bench Press,Chest,4,35,10,,
5/12/2022,Unrecorded Session,Record,1,1,,,
5/15/2022,Unrecorded Session,Record,1,1,,,
5/17/2022,Unrecorded Session,Record,1,1,,,
5/18/2022,Dips,Calisthenics,1,12,,,
5/18/2022,Dips,Calisthenics,2,12,,,
5/18/2022,Dips,Calisthenics,3,10,,,
5/18/2022,Dumbbell Shoulder Press,Shoulders,1,8,45,,
5/18/2022,Dumbbell Shoulder Press,Shoulders,2,8,45,,
5/18/2022,Dumbbell Shoulder Press,Shoulders,3,8,45,,
5/18/2022,Dumbbell Shoulder Press,Shoulders,4,8,45,,
5/18/2022,Dumbbell Bench Press,Chest,1,10,50,,
5/18/2022,Dumbbell Bench Press,Chest,2,10,50,,
5/18/2022,Dumbbell Bench Press,Chest,3,10,55,,
5/18/2022,Dumbbell Bench Press,Chest,4,10,55,,
5/18/2022,Dumbbell Incline Bench Press,Chest,1,6,50,,
5/18/2022,Dumbbell Incline Bench Press,Chest,2,6,50,,
5/18/2022,Dumbbell Incline Bench Press,Chest,3,8,45,,
5/18/2022,Dumbbell Incline Bench Press,Chest,4,8,45,,
5/18/2022,Dumbbell Shrugs,Back,1,10,50,,
5/18/2022,Dumbbell Shrugs,Back,2,10,50,,
5/18/2022,Dumbbell Shrugs,Back,3,10,55,,
5/18/2022,Dumbbell Shrugs,Back,4,8,55,,
5/18/2022,Dumbbell Overhead Triceps Extensions,Triceps,1,10,45,,
5/18/2022,Dumbbell Overhead Triceps Extensions,Triceps,2,10,45,,
5/18/2022,Dumbbell Overhead Triceps Extensions,Triceps,3,10,45,,
5/18/2022,Lateral Raises,Shoulders,1,15,15,,
5/18/2022,Lateral Raises,Shoulders,2,15,15,,
5/18/2022,Lateral Raises,Shoulders,3,15,15,,
5/18/2022,Front Raises,Shoulders,1,10,15,,
5/18/2022,Front Raises,Shoulders,2,10,15,,
5/18/2022,Front Raises,Shoulders,3,10,15,,
5/22/2022,Unrecorded Session,Record,1,1,,,
5/25/2022,Unrecorded Session,Record,1,1,,,
5/26/2022,Chin-ups,Calisthenics,1,10,,,
5/26/2022,Chin-ups,Calisthenics,2,6,,,
5/26/2022,Dips,Calisthenics,1,15,,,
5/26/2022,Dips,Calisthenics,2,10,,,
5/26/2022,Dips,Calisthenics,3,12,,,
5/26/2022,Pull-ups,Calisthenics,1,5,,,
5/26/2022,Pull-ups,Calisthenics,2,5,,,
5/26/2022,Dumbbell Shrugs,Back,1,10,30,,
5/26/2022,Dumbbell Shrugs,Back,2,10,40,,
5/26/2022,Dumbbell Shrugs,Back,3,12,40,,
5/26/2022,Dumbbell Shrugs,Back,4,10,40,,
5/26/2022,Dumbbell Overhead Triceps Extensions,Triceps,1,10,30,,
5/26/2022,Dumbbell Overhead Triceps Extensions,Triceps,2,10,30,,
5/26/2022,Dumbbell Overhead Triceps Extensions,Triceps,3,10,30,,
5/26/2022,Lateral Raises,Shoulders,1,10,20,,
5/26/2022,Lateral Raises,Shoulders,2,10,20,,
5/26/2022,Lateral Raises,Shoulders,3,10,20,,
5/26/2022,Front Raises,Shoulders,1,5,20,,
5/26/2022,Front Raises,Shoulders,2,5,20,,
5/26/2022,Front Raises,Shoulders,3,5,20,,
5/26/2022,Unrecorded Session,Record,1,1,,,
5/30/2022,Chin-ups,Calisthenics,1,8,,,
5/30/2022,Chin-ups,Calisthenics,2,6,,,
5/30/2022,Dips,Calisthenics,1,12,,,
5/30/2022,Dips,Calisthenics,2,12,,,
5/30/2022,Dips,Calisthenics,3,10,,,
5/30/2022,Pull-ups,Calisthenics,1,6,,,
5/30/2022,Pull-ups,Calisthenics,2,5,,,
5/30/2022,Dumbbell Shrugs,Back,1,12,35,,
5/30/2022,Dumbbell Shrugs,Back,2,12,35,,
5/30/2022,Dumbbell Shrugs,Back,3,8,35,,
5/30/2022,Unrecorded Session,Record,1,1,,,
5/31/2022,Dumbbell Shoulder Press,Shoulders,1,10,30,,
5/31/2022,Dumbbell Shoulder Press,Shoulders,2,15,30,,
5/31/2022,Dumbbell Shoulder Press,Shoulders,3,10,40,,
5/31/2022,Dumbbell Shoulder Press,Shoulders,4,10,30,,
5/31/2022,Dumbbell Bench Press,Chest,1,5,30,,
5/31/2022,Dumbbell Bench Press,Chest,2,12,30,,
5/31/2022,Dumbbell Bench Press,Chest,3,15,30,,
5/31/2022,Dumbbell Bench Press,Chest,4,10,30,,
5/31/2022,Dumbbell Incline Bench Press,Chest,1,10,30,,
5/31/2022,Dumbbell Incline Bench Press,Chest,2,12,30,,
5/31/2022,Dumbbell Incline Bench Press,Chest,3,12,30,,
5/31/2022,Dumbbell Incline Bench Press,Chest,4,10,30,,
5/31/2022,Lateral Raises,Shoulders,1,17,10,,
5/31/2022,Lateral Raises,Shoulders,2,20,10,,
5/31/2022,Lateral Raises,Shoulders,3,20,10,,
5/31/2022,Lateral Raises,Shoulders,4,15,10,,
5/31/2022,Front Raises,Shoulders,1,15,10,,
5/31/2022,Front Raises,Shoulders,2,20,10,,
5/31/2022,Front Raises,Shoulders,3,20,10,,
5/31/2022,Front Raises,Shoulders,4,15,10,,
5/31/2022,Unrecorded Session,Record,1,1,,,
6/2/2022,Lateral Raises,Shoulders,1,10,15,,
6/2/2022,Lateral Raises,Shoulders,2,10,15,,
6/2/2022,Lateral Raises,Shoulders,3,10,15,,
6/2/2022,Lateral Raises,Shoulders,4,15,15,,
6/2/2022,Lateral Raises,Shoulders,5,10,15,,
6/2/2022,Front Raises,Shoulders,1,10,15,,
6/2/2022,Front Raises,Shoulders,2,10,15,,
6/2/2022,Front Raises,Shoulders,3,10,15,,
6/2/2022,Front Raises,Shoulders,4,15,15,,
6/2/2022,Front Raises,Shoulders,5,10,15,,
6/2/2022,Unrecorded Session,Record,1,1,,,
6/6/2022,Chin-ups,Calisthenics,1,6,,,
6/6/2022,Chin-ups,Calisthenics,2,6,,,
6/6/2022,Dips,Calisthenics,1,10,,,
6/6/2022,Dips,Calisthenics,2,10,,,
6/6/2022,Dips,Calisthenics,3,5,,,
6/6/2022,Dips,Calisthenics,4,10,,,
6/6/2022,Pull-ups,Calisthenics,1,6,,,
6/6/2022,Pull-ups,Calisthenics,2,4,,,
6/6/2022,Pull-ups,Calisthenics,3,4,,,
6/6/2022,Unrecorded Session,Record,1,1,,,
6/7/2022,Dumbbell Shoulder Press,Shoulders,1,8,30,,
6/7/2022,Dumbbell Shoulder Press,Shoulders,2,8,30,,
6/7/2022,Dumbbell Shoulder Press,Shoulders,3,8,30,,
6/7/2022,Dumbbell Bench Press,Chest,1,10,30,,
6/7/2022,Dumbbell Bench Press,Chest,2,12,40,,
6/7/2022,Dumbbell Bench Press,Chest,3,10,50,,
6/7/2022,Dumbbell Bench Press,Chest,4,10,50,,
6/7/2022,Dumbbell Incline Bench Press,Chest,1,10,30,,
6/7/2022,Dumbbell Incline Bench Press,Chest,2,10,30,,
6/7/2022,Dumbbell Incline Bench Press,Chest,3,10,50,,
6/7/2022,Dumbbell Incline Bench Press,Chest,4,10,50,,
6/7/2022,Dumbbell Shrugs,Back,1,20,30,,
6/7/2022,Dumbbell Shrugs,Back,2,15,40,,
6/7/2022,Dumbbell Shrugs,Back,3,10,50,,
6/7/2022,Dumbbell Shrugs,Back,4,10,50,,
6/7/2022,Lateral Raises,Shoulders,1,8,15,,
6/7/2022,Lateral Raises,Shoulders,2,10,15,,
6/7/2022,Lateral Raises,Shoulders,3,10,15,,
6/7/2022,Front Raises,Shoulders,1,10,15,,
6/7/2022,Front Raises,Shoulders,2,10,15,,
6/7/2022,Front Raises,Shoulders,3,10,15,,
6/7/2022,Unrecorded Session,Record,1,1,,,
6/9/2022,Chin-ups,Calisthenics,1,6,,,
6/9/2022,Chin-ups,Calisthenics,2,6,,,
6/9/2022,Chin-ups,Calisthenics,3,8,,,
6/9/2022,Chin-ups,Calisthenics,4,6,,,
6/9/2022,Dips,Calisthenics,1,10,,,
6/9/2022,Dips,Calisthenics,2,10,,,
6/9/2022,Dips,Calisthenics,3,10,,,
6/9/2022,Dips,Calisthenics,4,10,,,
6/9/2022,Pull-ups,Calisthenics,1,5,,,
6/9/2022,Pull-ups,Calisthenics,2,3,,,
6/9/2022,Pull-ups,Calisthenics,2,2,,,
6/9/2022,Unrecorded Session,Record,1,1,,,
6/10/2022,Chin-ups,Calisthenics,1,6,,,
6/10/2022,Chin-ups,Calisthenics,2,6,,,
6/10/2022,Dips,Calisthenics,1,10,,,
6/10/2022,Dips,Calisthenics,2,10,,,
6/10/2022,Dips,Calisthenics,3,10,,,
6/10/2022,Pull-ups,Calisthenics,1,6,,,
6/10/2022,Pull-ups,Calisthenics,2,5,,,
6/10/2022,Dumbbell Bench Press,Chest,1,15,35,,
6/10/2022,Dumbbell Bench Press,Chest,2,10,35,,
6/10/2022,Dumbbell Bench Press,Chest,3,5,35,,
6/10/2022,Dumbbell Bench Press,Chest,3,10,45,,
6/10/2022,Dumbbell Shrugs,Back,1,10,35,,
6/10/2022,Dumbbell Shrugs,Back,2,10,35,,
6/10/2022,Dumbbell Shrugs,Back,3,10,40,,
6/10/2022,Dumbbell Shrugs,Back,4,10,40,,
6/10/2022,Dumbbell Shrugs,Back,5,10,35,,
6/10/2022,Unrecorded Session,Record,1,1,,,
6/11/2022,Unrecorded Session,Record,1,1,,,
6/13/2022,Dumbbell Shoulder Press,Shoulders,1,15,20,,
6/13/2022,Dumbbell Shoulder Press,Shoulders,2,10,35,,
6/13/2022,Dumbbell Shoulder Press,Shoulders,3,8,40,,
6/13/2022,Dumbbell Shoulder Press,Shoulders,4,6,50,,
6/13/2022,Dumbbell Shrugs,Back,1,10,45,,
6/13/2022,Dumbbell Shrugs,Back,2,10,45,,
6/13/2022,Dumbbell Shrugs,Back,3,10,45,,
6/13/2022,Dumbbell Shrugs,Back,4,10,45,,
6/13/2022,Front Raises,Shoulders,1,10,15,,
6/13/2022,Front Raises,Shoulders,2,10,15,,
6/13/2022,Front Raises,Shoulders,3,10,15,,
6/13/2022,Front Raises,Shoulders,4,10,15,,
6/13/2022,Lateral Raises,Shoulders,1,10,15,,
6/13/2022,Lateral Raises,Shoulders,2,10,15,,
6/13/2022,Lateral Raises,Shoulders,3,10,15,,
6/13/2022,Lateral Raises,Shoulders,4,10,15,,
6/13/2022,Unrecorded Session,Record,1,1,,,
6/14/2022,Chin-ups,Calisthenics,1,6,,,
6/14/2022,Chin-ups,Calisthenics,2,6,,,
6/14/2022,Dips,Calisthenics,1,10,,,
6/14/2022,Dips,Calisthenics,2,10,,,
6/14/2022,Dips,Calisthenics,3,10,,,
6/14/2022,Pull-ups,Calisthenics,1,8,,,
6/14/2022,Unrecorded Session,Record,1,1,,,
6/16/2022,Chin-ups,Calisthenics,1,6,,,
6/16/2022,Chin-ups,Calisthenics,2,6,,,
6/16/2022,Dips,Calisthenics,1,10,,,
6/16/2022,Dips,Calisthenics,2,12,,,
6/16/2022,Dips,Calisthenics,3,12,,,
6/16/2022,Pull-ups,Calisthenics,1,6,,,
6/16/2022,Dumbbell Shrugs,Back,1,6,45,,
6/16/2022,Dumbbell Shrugs,Back,2,8,45,,
6/16/2022,Dumbbell Shrugs,Back,3,8,45,,
6/16/2022,Dumbbell Shrugs,Back,4,8,45,,
6/16/2022,Dumbbell Shrugs,Back,5,10,20,,
6/16/2022,Dumbbell Shrugs,Back,6,10,20,,
6/16/2022,Dumbbell Shrugs,Back,7,10,20,,
6/16/2022,Front Raises,Shoulders,1,10,20,,
6/16/2022,Front Raises,Shoulders,2,10,20,,
6/16/2022,Front Raises,Shoulders,3,10,20,,
6/16/2022,Lateral Raises,Shoulders,1,10,20,,
6/16/2022,Lateral Raises,Shoulders,2,10,20,,
6/16/2022,Lateral Raises,Shoulders,3,10,20,,
6/16/2022,Unrecorded Session,Record,1,1,,,
6/19/2022,Front Raises,Shoulders,1,10,15,,
6/19/2022,Front Raises,Shoulders,2,10,15,,
6/19/2022,Front Raises,Shoulders,3,10,15,,
6/19/2022,Front Raises,Shoulders,4,10,15,,
6/19/2022,Lateral Raises,Shoulders,1,10,15,,
6/19/2022,Lateral Raises,Shoulders,2,10,15,,
6/19/2022,Lateral Raises,Shoulders,3,10,15,,
6/19/2022,Lateral Raises,Shoulders,4,10,15,,
6/19/2022,Unrecorded Session,Record,1,1,,,
6/20/2022,Chin-ups,Calisthenics,1,7,,,
6/20/2022,Chin-ups,Calisthenics,2,6,,,
6/20/2022,Dips,Calisthenics,1,15,,,
6/20/2022,Dips,Calisthenics,2,15,,,
6/20/2022,Dips,Calisthenics,3,15,,,
6/20/2022,Pull-ups,Calisthenics,1,5,,,
6/20/2022,Dumbbell Shrugs,Back,1,10,30,,
6/20/2022,Dumbbell Shrugs,Back,2,10,30,,
6/20/2022,Dumbbell Shrugs,Back,3,8,40,,
6/20/2022,Dumbbell Shrugs,Back,4,8,40,,
6/20/2022,Front Raises,Shoulders,1,10,15,,
6/20/2022,Front Raises,Shoulders,2,10,15,,
6/20/2022,Front Raises,Shoulders,3,10,15,,
6/20/2022,Front Raises,Shoulders,4,10,15,,
6/20/2022,Lateral Raises,Shoulders,1,10,15,,
6/20/2022,Lateral Raises,Shoulders,2,10,15,,
6/20/2022,Lateral Raises,Shoulders,3,10,15,,
6/20/2022,Lateral Raises,Shoulders,4,10,15,,
6/20/2022,Unrecorded Session,Record,1,1,,,
6/21/2022,Dumbbell Shrugs,Back,1,10,45,,
6/21/2022,Dumbbell Shrugs,Back,2,10,45,,
6/21/2022,Dumbbell Shrugs,Back,3,10,45,,
6/21/2022,Dumbbell Shrugs,Back,4,10,45,,
6/21/2022,Unrecorded Session,Record,1,1,,,
6/23/2022,Chin-ups,Calisthenics,1,10,,,
6/23/2022,Chin-ups,Calisthenics,2,5,,,
6/23/2022,Dips,Calisthenics,1,15,,,
6/23/2022,Dips,Calisthenics,2,12,,,
6/23/2022,Dips,Calisthenics,3,10,,,
6/23/2022,Dips,Calisthenics,4,10,,,
6/23/2022,Pull-ups,Calisthenics,1,5,,,
6/23/2022,Pull-ups,Calisthenics,2,4,,,
6/23/2022,Dumbbell Shoulder Press,Shoulders,1,12,30,,
6/23/2022,Dumbbell Shoulder Press,Shoulders,2,10,30,,
6/23/2022,Dumbbell Shoulder Press,Shoulders,3,8,30,,
6/23/2022,Dumbbell Shoulder Press,Shoulders,4,8,30,,
6/23/2022,Dumbbell Bench Press,Chest,1,10,30,,
6/23/2022,Dumbbell Bench Press,Chest,2,10,50,,
6/23/2022,Dumbbell Bench Press,Chest,3,8,50,,
6/23/2022,Dumbbell Bench Press,Chest,4,10,30,,
6/23/2022,Dumbbell Incline Bench Press,Chest,1,10,35,,
6/23/2022,Dumbbell Incline Bench Press,Chest,2,8,50,,
6/23/2022,Dumbbell Incline Bench Press,Chest,3,6,50,,
6/23/2022,Dumbbell Incline Bench Press,Chest,4,10,30,,
6/23/2022,Dumbbell Shrugs,Back,1,10,50,,
6/23/2022,Dumbbell Shrugs,Back,2,10,50,,
6/23/2022,Dumbbell Shrugs,Back,3,10,50,,
6/23/2022,Unrecorded Session,Record,1,1,,,
6/26/2022,Chin-ups,Calisthenics,1,8,,,
6/26/2022,Dips,Calisthenics,1,15,,,
6/26/2022,Dumbbell Shrugs,Back,1,10,40,,
6/26/2022,Dumbbell Shrugs,Back,2,10,40,,
6/26/2022,Dumbbell Shrugs,Back,3,10,40,,
6/26/2022,Front Raises,Shoulders,1,10,15,,
6/26/2022,Front Raises,Shoulders,2,10,15,,
6/26/2022,Front Raises,Shoulders,3,10,15,,
6/26/2022,Front Raises,Shoulders,4,10,15,,
6/26/2022,Lateral Raises,Shoulders,1,10,15,,
6/26/2022,Lateral Raises,Shoulders,2,10,15,,
6/26/2022,Lateral Raises,Shoulders,3,10,15,,
6/26/2022,Lateral Raises,Shoulders,4,10,15,,
6/26/2022,Unrecorded Session,Record,1,1,,,
6/27/2022,Unrecorded Session,Record,1,1,,,
7/5/2022,Chin-ups,Calisthenics,1,5,,,
7/5/2022,Dips,Calisthenics,1,6,,,
7/5/2022,Dips,Calisthenics,2,8,,,
7/5/2022,Dips,Calisthenics,3,10,,,
7/5/2022,Pull-ups,Calisthenics,1,6,,,
7/5/2022,Pull-ups,Calisthenics,2,5,,,
7/5/2022,Lateral Raises,Shoulders,1,10,15,,
7/5/2022,Lateral Raises,Shoulders,2,10,15,,
7/5/2022,Lateral Raises,Shoulders,3,8,15,,
7/5/2022,Front Raises,Shoulders,1,8,15,,
7/5/2022,Front Raises,Shoulders,2,10,15,,
7/5/2022,Front Raises,Shoulders,3,5,15,,
7/5/2022,Unrecorded Session,Record,1,1,,,
7/6/2022,Chin-ups,Calisthenics,1,6,,,
7/6/2022,Chin-ups,Calisthenics,2,5,,,
7/6/2022,Dips,Calisthenics,1,12,,,
7/6/2022,Dips,Calisthenics,2,10,,,
7/6/2022,Dips,Calisthenics,3,10,,,
7/6/2022,Pull-ups,Calisthenics,1,6,,,
7/6/2022,Unrecorded Session,Record,1,1,,,
7/7/2022,Chin-ups,Calisthenics,1,6,,,
7/7/2022,Chin-ups,Calisthenics,2,6,,,
7/7/2022,Dips,Calisthenics,1,10,,,
7/7/2022,Dips,Calisthenics,2,10,,,
7/7/2022,Pull-ups,Calisthenics,1,6,,,
7/7/2022,Dumbbell Shoulder Press,Shoulders,1,10,25,,
7/7/2022,Dumbbell Shoulder Press,Shoulders,2,10,25,,
7/7/2022,Dumbbell Shoulder Press,Shoulders,3,10,25,,
7/7/2022,Dumbbell Bench Press,Chest,1,10,25,,
7/7/2022,Dumbbell Bench Press,Chest,2,10,50,,
7/7/2022,Dumbbell Bench Press,Chest,3,8,50,,
7/7/2022,Dumbbell Incline Bench Press,Chest,1,10,25,,
7/7/2022,Dumbbell Incline Bench Press,Chest,2,10,50,,
7/7/2022,Dumbbell Incline Bench Press,Chest,3,8,50,,
7/7/2022,Dumbbell Shrugs,Back,1,10,25,,
7/7/2022,Dumbbell Shrugs,Back,2,10,25,,
7/7/2022,Dumbbell Shrugs,Back,3,10,25,,
7/7/2022,Dumbbell Shrugs,Back,4,10,25,,
7/8/2022,Chin-ups,Calisthenics,1,6,,,
7/8/2022,Chin-ups,Calisthenics,2,6,,,
7/8/2022,Dips,Calisthenics,1,8,,,
7/8/2022,Dips,Calisthenics,2,10,,,
7/8/2022,Dips,Calisthenics,3,10,,,
7/8/2022,Dips,Calisthenics,4,12,,,
7/8/2022,Pull-ups,Calisthenics,1,6,,,
7/8/2022,Pull-ups,Calisthenics,2,6,,,
7/9/2022,Unrecorded Session,Record,1,1,,,
7/15/2022,Unrecorded Session,Record,1,1,,,
7/18/2022,Unrecorded Session,Record,1,1,,,
7/19/2022,Chin-ups,Calisthenics,1,5,,,
7/19/2022,Dips,Calisthenics,1,10,,,
7/19/2022,Dips,Calisthenics,2,10,,,
7/19/2022,Pull-ups,Calisthenics,1,8,,,
7/19/2022,Pull-ups,Calisthenics,2,6,,,
7/19/2022,Dumbbell Shoulder Press,Shoulders,1,8,30,,
7/19/2022,Dumbbell Shoulder Press,Shoulders,2,8,30,,
7/19/2022,Dumbbell Shoulder Press,Shoulders,3,8,30,,
7/19/2022,Dumbbell Shoulder Press,Shoulders,4,8,30,,
7/19/2022,Dumbbell Bench Press,Chest,1,10,30,,
7/19/2022,Dumbbell Bench Press,Chest,2,8,50,,
7/19/2022,Dumbbell Bench Press,Chest,3,6,50,,
7/19/2022,Dumbbell Bench Press,Chest,4,8,30,,
7/19/2022,Dumbbell Incline Bench Press,Chest,1,8,30,,
7/19/2022,Dumbbell Incline Bench Press,Chest,2,8,30,,
7/19/2022,Dumbbell Incline Bench Press,Chest,3,5,30,,
7/19/2022,Dumbbell Incline Bench Press,Chest,4,5,30,,
7/19/2022,Dumbbell Overhead Triceps Extensions,Triceps,1,10,30,,
7/19/2022,Dumbbell Overhead Triceps Extensions,Triceps,2,10,30,,
7/19/2022,Dumbbell Overhead Triceps Extensions,Triceps,3,10,30,,
7/19/2022,Front Raises,Shoulders,1,10,15,,
7/19/2022,Front Raises,Shoulders,2,10,15,,
7/19/2022,Front Raises,Shoulders,3,10,15,,
7/19/2022,Lateral Raises,Shoulders,1,10,15,,
7/19/2022,Lateral Raises,Shoulders,2,10,15,,
7/19/2022,Lateral Raises,Shoulders,3,10,15,,
7/19/2022,Unrecorded Session,Record,1,1,,,
7/20/2022,Dips,Calisthenics,1,10,,,
7/20/2022,Dips,Calisthenics,2,10,,,
7/20/2022,Dips,Calisthenics,3,10,,,
7/20/2022,Pull-ups,Calisthenics,1,6,,,
7/20/2022,Pull-ups,Calisthenics,2,5,,,
7/20/2022,Unrecorded Session,Record,1,1,,,
7/22/2022,Dips,Calisthenics,1,10,,,
7/22/2022,Dips,Calisthenics,2,10,,,
7/22/2022,Pull-ups,Calisthenics,1,8,,,
7/22/2022,Pull-ups,Calisthenics,2,6,,,
7/22/2022,Pull-ups,Calisthenics,3,5,,,
7/22/2022,Dumbbell Shoulder Press,Shoulders,1,10,30,,
7/22/2022,Dumbbell Shoulder Press,Shoulders,2,10,30,,
7/22/2022,Dumbbell Bench Press,Chest,1,10,30,,
7/22/2022,Dumbbell Bench Press,Chest,2,6,40,,
7/22/2022,Dumbbell Bench Press,Chest,3,5,50,,
7/22/2022,Dumbbell Bench Press,Chest,4,5,50,,
7/22/2022,Dumbbell Incline Bench Press,Chest,1,10,30,,
7/22/2022,Dumbbell Incline Bench Press,Chest,2,10,30,,
7/22/2022,Dumbbell Incline Bench Press,Chest,3,10,30,,
7/22/2022,Dumbbell Shrugs,Back,1,10,30,,
7/22/2022,Dumbbell Shrugs,Back,2,10,30,,
7/22/2022,Dumbbell Shrugs,Back,3,5,50,,
7/22/2022,Dumbbell Shrugs,Back,3,5,50,,
7/22/2022,Front Raises,Shoulders,1,8,15,,
7/22/2022,Front Raises,Shoulders,2,10,15,,
7/22/2022,Front Raises,Shoulders,3,5,15,,
7/22/2022,Lateral Raises,Shoulders,1,8,15,,
7/22/2022,Lateral Raises,Shoulders,2,10,15,,
7/22/2022,Lateral Raises,Shoulders,3,10,15,,
7/27/2022,Bodyweight,Weight,1,1,121.1,,
7/27/2022,Dips,Calisthenics,1,8,,,
7/27/2022,Dips,Calisthenics,2,8,,,
7/27/2022,Dips,Calisthenics,3,8,,,
7/27/2022,Pull-ups,Calisthenics,1,6,,,
7/27/2022,Pull-ups,Calisthenics,2,4,,,
7/27/2022,Pull-ups,Calisthenics,3,4,,,
7/27/2022,Dumbbell Shoulder Press,Shoulders,1,8,35,,
7/27/2022,Dumbbell Shoulder Press,Shoulders,2,6,35,,
7/27/2022,Dumbbell Shoulder Press,Shoulders,3,6,35,,
7/27/2022,Dumbbell Bench Press,Chest,1,8,40,,
7/27/2022,Dumbbell Bench Press,Chest,2,5,50,,
7/27/2022,Dumbbell Bench Press,Chest,3,5,50,,
7/27/2022,Dumbbell Bench Press,Chest,3,5,40,,
7/27/2022,Dumbbell Shrugs,Back,1,12,40,,
7/27/2022,Dumbbell Shrugs,Back,2,10,40,,
7/27/2022,Dumbbell Shrugs,Back,3,10,40,,
7/27/2022,Dumbbell Shrugs,Back,4,10,40,,
7/27/2022,Front Raises,Shoulders,1,15,15,,
7/27/2022,Front Raises,Shoulders,2,10,15,,
7/27/2022,Front Raises,Shoulders,3,10,15,,
7/27/2022,Front Raises,Shoulders,4,10,15,,
7/27/2022,Lateral Raises,Shoulders,1,15,15,,
7/27/2022,Lateral Raises,Shoulders,2,10,15,,
7/27/2022,Lateral Raises,Shoulders,3,10,15,,
7/27/2022,Lateral Raises,Shoulders,4,10,15,,
7/27/2022,Unrecorded Session,Record,1,1,,,
7/28/2022,Bodyweight,Weight,1,1,121.1,,
8/2/2022,Dumbbell Shrugs,Back,1,10,40,,
8/2/2022,Dumbbell Shrugs,Back,2,10,40,,
8/2/2022,Dumbbell Shrugs,Back,3,8,50,,
8/2/2022,Dumbbell Shrugs,Back,4,6,40,,
8/2/2022,Front Raises,Shoulders,1,10,15,,
8/2/2022,Front Raises,Shoulders,2,8,20,,
8/2/2022,Front Raises,Shoulders,3,8,20,,
8/2/2022,Lateral Raises,Shoulders,1,10,15,,
8/2/2022,Lateral Raises,Shoulders,2,8,20,,
8/2/2022,Lateral Raises,Shoulders,3,8,20,,
8/2/2022,Unrecorded Session,Record,1,1,,,
8/4/2022,Chin-ups,Calisthenics,1,5,,,
8/4/2022,Dips,Calisthenics,1,6,,,
8/4/2022,Dips,Calisthenics,2,8,,,
8/4/2022,Pull-ups,Calisthenics,1,5,,,
8/4/2022,Front Raises,Shoulders,1,10,15,,
8/4/2022,Front Raises,Shoulders,2,5,20,,
8/4/2022,Front Raises,Shoulders,3,5,20,,
8/4/2022,Lateral Raises,Shoulders,1,10,15,,
8/4/2022,Lateral Raises,Shoulders,2,5,20,,
8/4/2022,Lateral Raises,Shoulders,3,5,20,,
8/4/2022,Unrecorded Session,Record,1,1,,,
8/8/2022,Bodyweight,Weight,1,1,124.7,,
8/8/2022,Chin-ups,Calisthenics,1,3,,,
8/8/2022,Chin-ups,Calisthenics,2,3,,,
8/8/2022,Dips,Calisthenics,1,3,,,
8/8/2022,Dips,Calisthenics,2,10,,,
8/8/2022,Dips,Calisthenics,3,10,,,
8/8/2022,Dips,Calisthenics,4,5,,,
8/8/2022,Pull-ups,Calisthenics,1,3,,,
8/8/2022,Pull-ups,Calisthenics,2,3,,,
8/8/2022,Dumbbell Shrugs,Back,1,10,40,,
8/8/2022,Dumbbell Shrugs,Back,2,10,40,,
8/8/2022,Dumbbell Shrugs,Back,3,10,40,,
8/8/2022,Dumbbell Shrugs,Back,4,10,40,,
8/8/2022,Unrecorded Session,Record,1,1,,,
8/10/2022,Unrecorded Session,Record,1,1,,,
8/11/2022,Bodyweight,Weight,1,1,124.7,,
8/14/2022,Dumbbell Shoulder Press,Shoulders,1,10,35,,
8/14/2022,Dumbbell Shoulder Press,Shoulders,2,10,35,,
8/14/2022,Dumbbell Shoulder Press,Shoulders,3,10,35,,
8/14/2022,Dumbbell Shrugs,Back,1,10,35,,
8/14/2022,Dumbbell Shrugs,Back,2,10,35,,
8/14/2022,Dumbbell Shrugs,Back,3,10,35,,
8/14/2022,Unrecorded Session,Record,1,1,,,
8/19/2022,Chin-ups,Calisthenics,1,5,,,
8/19/2022,Chin-ups,Calisthenics,2,3,,,
8/19/2022,Dips,Calisthenics,1,8,,,
8/19/2022,Dips,Calisthenics,2,8,,,
8/19/2022,Dips,Calisthenics,3,8,,,
8/19/2022,Dips,Calisthenics,4,8,,,
8/19/2022,Pull-ups,Calisthenics,1,4,,,
8/19/2022,Pull-ups,Calisthenics,2,4,,,
8/19/2022,Dumbbell Shrugs,Back,1,10,30,,
8/19/2022,Dumbbell Shrugs,Back,2,10,30,,
8/19/2022,Dumbbell Shrugs,Back,3,10,30,,
8/19/2022,Unrecorded Session,Record,1,1,,,
8/21/2022,Chin-ups,Calisthenics,1,5,,,
8/21/2022,Dips,Calisthenics,1,20,,,
8/21/2022,Dips,Calisthenics,2,12,,,
8/21/2022,Dips,Calisthenics,3,10,,,
8/21/2022,Pull-ups,Calisthenics,1,5,,,
8/21/2022,Pull-ups,Calisthenics,2,5,,,
8/21/2022,Dumbbell Shoulder Press,Shoulders,1,10,30,,
8/21/2022,Dumbbell Shoulder Press,Shoulders,2,8,30,,
8/21/2022,Dumbbell Shoulder Press,Shoulders,3,6,30,,
8/21/2022,Dumbbell Shoulder Press,Shoulders,4,6,30,,
8/21/2022,Dumbbell Shrugs,Back,1,10,30,,
8/21/2022,Dumbbell Shrugs,Back,2,10,30,,
